state,district,census_code,cluster,cluster_name,composite_score,composite_group,distance_to_centroid,domain_child_health_immunisation,domain_education,domain_energy,domain_maternal_health,domain_ncd,domain_nutrition,domain_population_household,domain_tobacco_alcohol,domain_wash,domain_women_empowerment
Haryana,Bhiwani,6013.0,4,"Middle development, weak schooling",0.6507866303457372,6,4.942307082647158,0.34303142484467103,-0.007292143121929412,-0.004083905166368251,0.34788654793368984,0.18499393685680113,-0.13556038731614853,-0.01358562528092147,0.6003636735107201,0.8505717414457895,0.3933255826144881
Haryana,Charkhi Dadri,,5,"Middle development, no standout gap",0.662268649942359,6,4.445968339873023,0.5703426738840801,0.3949234270579026,-0.07275502594727096,0.27845901861468614,0.06502404551916563,0.08214140310384174,0.17728094078798984,0.5736226586559227,0.8629737237737256,0.35230605879827587
Haryana,Faridabad,6020.0,2,"High development, strong clean energy",0.6280220129038697,5,5.170613273137691,-0.24468657769711402,0.6325473864787166,1.0870085635422921,0.03481480588462049,0.041141055943231426,-0.23446435340851313,-0.17003102330381026,0.7832069962173838,0.6811787733609828,0.6369270529099749
Haryana,Fatehabad,6010.0,5,"Middle development, no standout gap",0.6630335729374737,6,5.314635624980607,0.6847672022624346,-0.25144769850936555,0.11875753879498713,0.5130477075134706,-0.11901653931465947,-0.2644645298969469,-0.021668061138594874,0.8029612767368074,0.9071996445217123,0.6391579068378219
Haryana,Gurgaon,6018.0,7,"Middle development, weak women's agency",0.6181459008413983,4,6.721254469058386,-0.42738817799223344,0.6311860963254337,0.8426991748613439,0.22346941342529103,-0.02410645955774947,0.16693677779238927,-0.403725505065816,0.5153532198907502,0.8023139623195483,0.38758221793734837
Haryana,Hisar,6012.0,5,"Middle development, no standout gap",0.642955556093696,6,5.200763880938439,0.5624286743027099,-0.1236090634882718,0.12945384809376387,0.549494276350122,-0.3147186660359466,-0.266817419483692,-0.1571716403948216,0.5979953610602438,0.9399678808711741,0.41571129355717035
Haryana,Jhajjar,6015.0,5,"Middle development, no standout gap",0.6874648675448902,7,6.0587536831922275,0.6639671309036765,0.5771310552276577,0.3713444101089464,0.3874825168260412,-0.0025306035546238,-0.05910093919729822,0.6802731757486341,0.5830440662604777,0.8658252097402157,0.705142788577974
Haryana,Jind,6009.0,5,"Middle development, no standout gap",0.650275788085538,6,5.338390939744517,0.25592631278716793,-0.05803884265280208,0.10978722534402327,0.32019054568859545,0.20177820316719183,-0.3199732532643022,-0.09348821633941147,0.5264576271751877,0.7284073656709427,0.7738253539077382
Haryana,Kaithal,6005.0,5,"Middle development, no standout gap",0.6506589101834515,6,5.153426611292293,0.4301133852109952,-0.27070398811792074,0.39550024371555104,0.6228128705311103,-0.10463093713207226,-0.21477154797283746,-0.08397696439493489,0.8283917482276753,0.9119914668795889,0.2679882237545076
Haryana,Karnal,6006.0,5,"Middle development, no standout gap",0.720114871613868,7,5.7748135431717404,0.501138285541187,0.6880594653965186,0.6756868320689753,0.8324393690235101,0.5750361539121638,-0.06530716878249747,-0.09708861677859788,0.5711966346172938,0.7793322968138854,0.8578414089083518
Haryana,Kurukshetra,6004.0,2,"High development, strong clean energy",0.636060898683751,5,5.193946674508482,-0.009861370950174031,0.6214890085737725,0.7964619459706137,0.5522871861112987,-0.4925044526028896,0.21745862572244287,-0.14504211974249068,0.6945996425196567,0.7475932472807044,0.3604321892439365
Haryana,Mahendragarh,6016.0,5,"Middle development, no standout gap",0.6310822344912789,5,5.014792562363956,0.01483333915615992,0.20388544728795743,-0.1020847929659301,0.2756861449467086,-0.004225968302083753,-0.08621502516675505,0.04865476734232423,0.6133811914660476,0.6365655925351599,0.39527546139575226
Haryana,Mewat,6019.0,6,"Low development, weak clean energy and weak civil registration",0.5027390367000252,0,7.946564976601898,-0.9185569096019278,-1.8131921736802938,-0.47545083231291085,-0.3391682225572875,0.8590869264193731,-0.15870641956809187,-1.1413167134338411,0.6609151998650346,0.19122286060865443,-1.3873750102625921
Haryana,Palwal,6021.0,4,"Middle development, weak schooling",0.589103959861114,3,5.396559725095121,-0.22336604717797576,-0.44071889373450535,-0.17834867382465153,-0.1089102091879335,0.2040702201331347,0.06302482870111058,-0.5309349841730089,0.5739537807705707,0.46993922152997325,0.16019551267477244
Haryana,Panchkula,6001.0,2,"High development, strong clean energy",0.6715595403797427,7,5.383152035766634,0.9333048730771557,0.631203008865935,0.8568474758557432,0.4610561156164794,-0.5876152869269036,0.06640272281989477,-0.0512575510896226,0.7713788933934993,0.7045994394770447,0.6352929417451306
Haryana,Panipat,6007.0,2,"High development, strong clean energy",0.6136054314641359,4,5.501166278605927,-0.13947770930779188,0.35035755020049664,0.7012242731801046,0.06788875438010435,0.043754826502280894,-0.21665541750990255,-0.18037688352422596,0.5911510575190517,0.6312167323257085,0.2737602454406435
Haryana,Rewari,6017.0,2,"High development, strong clean energy",0.651854115314847,6,4.88373675178609,0.3686759455497234,0.6045600462480067,0.37479640180457074,0.3544243957519763,-0.04862690892998276,-0.22409434548542104,-0.3332668768799363,0.4647350641848261,0.8693186224451523,0.6193858165160517
Haryana,Rohtak,6014.0,2,"High development, strong clean energy",0.6432999282704613,6,4.8495229491515035,-0.06804278071294455,0.546336961771891,0.5952902910908201,0.5101217809713207,-0.048388606876455874,-0.2379389024910068,-0.05357384636819488,0.5802011012341516,0.9225711500573156,0.46654230830793075
Haryana,Sirsa,6011.0,5,"Middle development, no standout gap",0.6180905332499609,4,5.77615667535133,0.41277219590412323,-0.1872887443112745,0.029386630234486844,0.5314623321923734,-0.5725565214323599,-0.3872474652739893,-0.21776090722878175,0.8615678369465507,0.6860554846057285,0.24229246188670736
Haryana,Sonipat,6008.0,5,"Middle development, no standout gap",0.643564758826162,6,5.587506725334445,0.1254350067916051,0.6071436992408222,0.6008086128461598,0.34959416855722236,0.07675980148771386,-0.3246586528346291,-0.1504151594928719,0.5730318041725659,0.7263489920383807,0.43620512771832465
Haryana,Yamunanagar,6003.0,2,"High development, strong clean energy",0.6336475291191307,5,3.673356323002795,0.14085512707683334,0.7946879785344051,0.8226881637683165,0.0870866573183243,-0.4040192547943518,-0.30719249738331916,0.2180587410816093,0.6524918460627556,0.7854742693572649,0.7717311567110894
Himachal Pradesh,Bilaspur,2008.0,5,"Middle development, no standout gap",0.6884515394877236,7,5.695400744157436,1.2469112918962848,0.8028698565860224,-0.02064697869515253,0.4190643904260518,-0.375769289078589,0.13919790839647328,0.46614805958024075,0.38933724838003914,0.2541770701777472,0.6225810299439403
Himachal Pradesh,Chamba,2001.0,5,"Middle development, no standout gap",0.6941952885423471,7,5.6466423523933456,1.269539393641895,0.41226151105103837,-0.14591130345365658,0.017229578639538647,0.2571900785802984,0.2822213819525989,0.45981290043506745,-0.03205652125976294,0.0006850823444427556,0.7385811227134107
Himachal Pradesh,Hamirpur,2006.0,2,"High development, strong clean energy",0.6099047333749509,4,7.436930036027263,0.05717685392457092,1.2179725792287983,0.12738346390266597,0.16338194718054116,-0.9470509250037406,0.2689780248077451,1.0011385828451818,0.36135590826648817,0.7331660396745122,-0.034166736560505416
Himachal Pradesh,Kangra,2002.0,2,"High development, strong clean energy",0.6274784395330102,5,5.445835491540042,0.6483598436859257,0.9790773544588629,0.21848036831097917,-0.08242089637834657,-0.4163321532696581,0.07333774485539961,0.28742000446132787,0.22713765371717282,0.33977742570723024,0.13891678079113018
Himachal Pradesh,Kinnaur,2012.0,5,"Middle development, no standout gap",0.6916795685066438,7,5.565248819617494,0.8063030663031225,0.5602706610218129,0.6473942842115559,0.2299510456425184,0.5927354356468396,0.2294810581222609,0.04047453662158965,-0.2919959867573749,0.47517004449824857,0.45111320086734946
Himachal Pradesh,Kullu,2004.0,5,"Middle development, no standout gap",0.7007952233880164,7,5.084393313147724,0.5322451891244738,0.5644005790724038,0.4872818706790549,0.2436476177915577,0.6968850554308,0.4971923981902886,0.3528350933391564,0.2221168010577197,0.35427093002203525,0.6068664148787615
Himachal Pradesh,Lahul and Spiti,2003.0,5,"Middle development, no standout gap",0.6999303134548227,7,5.238778047546722,0.42910006437471476,0.3240923521563047,0.6984651123024348,0.2704339951513512,0.8083969797557427,0.5442847864157453,0.9907694998442546,-0.08298783242315355,-0.6466490762425908,0.44157312446459435
Himachal Pradesh,Mandi,2005.0,5,"Middle development, no standout gap",0.7049913264960624,7,5.404325297553827,1.2429749015288143,0.9201719102325625,-0.02306580536091829,0.3918159257443598,0.0012118698189113744,0.2386518299101211,0.6625159372518524,0.24817702747433948,0.6939348674124477,0.416607700793035
Himachal Pradesh,Shimla,2011.0,5,"Middle development, no standout gap",0.7260626531242378,7,5.0260631042749955,0.765196308160749,1.087993208658246,0.8530551499482151,0.5768075667554963,0.3115002279313424,0.32975747869577504,0.2169119085286614,0.2615230183477614,0.7536503309372138,0.964105374184262
Himachal Pradesh,Sirmaur,2010.0,5,"Middle development, no standout gap",0.7232282643379088,7,4.958142546308992,0.9456313120373949,0.34628267777021304,0.1104719478992138,0.6354904454877156,0.41844712037450116,0.32974039645000985,-0.01846009284543389,0.523372801122447,0.549581938465866,0.908031599431801
Himachal Pradesh,Solan,2009.0,5,"Middle development, no standout gap",0.7016433403797537,7,4.242260553450014,0.8908067516255748,0.8909772454621949,0.4355222659016042,0.3921212876765816,0.15956832281464559,0.3102665269030059,0.235631844848494,0.4120614714410062,0.5105536923318477,0.5793484391287617
Himachal Pradesh,Una,2007.0,2,"High development, strong clean energy",0.5961232444868116,3,5.946529621556117,0.3867606892210915,1.0143450032189136,0.013504225129510466,-0.11492505997510692,-0.6178308088629982,-0.5058596622674554,0.18582922574649394,0.4988970970356639,0.6377128165926174,0.09014052633045307
Jammu Kashmir,Anantnag,1014.0,5,"Middle development, no standout gap",0.6538426862441498,6,6.877836849952384,0.22514565920838964,-0.19864181367691602,0.6649864686388174,0.08684679706460716,0.4638220493520737,0.05396061202343172,0.36923360818985135,0.6114457181859142,0.784799194264513,0.3073270403468247
Jammu Kashmir,Badgam,1002.0,5,"Middle development, no standout gap",0.6705047263195352,7,6.563779689205724,0.7213568209149959,-0.36573395183014157,0.6498090567459405,-0.005337688933489027,0.7672842622259194,0.19201689836209104,-0.2720701213449203,0.6403496993558447,0.29828495368455743,0.3674736018050675
Jammu Kashmir,Bandipore,1009.0,5,"Middle development, no standout gap",0.6093950728107065,4,7.54489237465218,0.25902043655095175,-0.6514453999639386,0.730205597724096,-0.23623170396284418,0.7728484471485813,-0.0891673186499029,-0.2787904753467832,0.608334639171992,-0.4299426269609542,-0.3727077401092483
Jammu Kashmir,Baramula,1008.0,5,"Middle development, no standout gap",0.5860891053989866,3,9.141619407985997,-0.15583565699752025,-0.618518630123595,0.6649864686388174,-0.3718358777658603,0.8493543783595875,0.18885664298643615,-0.36371222737815273,0.740289161824515,0.16942156751475518,-0.7556577080673461
Jammu Kashmir,Doda,1016.0,1,"Low development, high tobacco & alcohol use and weak maternal care",0.5601382202342384,2,8.614494546909429,-0.8679726030452062,-0.3695459987108722,0.06768671070410809,-0.42252578286852605,0.6782622559801356,0.15895955388137784,-0.5733025572025489,0.6407322479845219,-0.11337839231738123,-0.08606325773691312
Jammu Kashmir,Ganderbal,1011.0,5,"Middle development, no standout gap",0.6156180406859235,4,8.103534634874057,0.5469518722887572,-0.8395289886369139,0.9251701541619783,-0.13521233220047416,0.6710600944425434,0.09762265523236668,-0.6171493522848327,0.7309374599048525,0.43364442412126947,-0.683841408809996
Jammu Kashmir,Jammu,1021.0,5,"Middle development, no standout gap",0.6820757209092189,7,6.547691934230833,0.33939636301421616,1.0691829066254053,1.05802318486692,0.2842019497509984,0.5534498783621377,-0.15961216782531396,-0.08648924786841304,0.5592420763935118,0.6982213924513124,0.5158537881276077
Jammu Kashmir,Kathua,1007.0,5,"Middle development, no standout gap",0.6766942917651279,7,6.561562850231834,0.9503026577018867,0.5643327173140129,0.6201349013839965,-0.04417829374323663,0.18610601101946925,0.11062635802840444,0.026601972204178554,0.47073733008982027,0.2602858943668204,0.9036483773367434
Jammu Kashmir,Kishtwar,1018.0,5,"Middle development, no standout gap",0.6377669555359491,5,7.802611370178984,0.434091586767488,-0.2337531699665319,-1.0669568003824836,-0.048773716689381325,1.298447182897666,-0.3387811605151729,-0.16549014495432746,0.5353488295049044,-0.8681141995277982,-0.2605219426196802
Jammu Kashmir,Kulgam,1015.0,5,"Middle development, no standout gap",0.6803562664144548,7,7.6425643799913585,1.0625458389911355,-0.4957765922615823,0.04836447629765406,0.1913479376544653,0.5803870497247878,0.1059066980042187,-0.021066654684995873,0.7732186236383002,0.4585664260183183,0.322567548948341
Jammu Kashmir,Kupwara,1001.0,5,"Middle development, no standout gap",0.6559997641877434,6,7.4536238561299895,0.46328822467327463,-0.19859396174914562,0.4372482617494155,0.1055379536862015,0.919563125099202,0.17016794057855225,-0.15242210146522292,0.4877050452074375,-0.508759083208612,0.06109039409160166
Jammu Kashmir,Pulwama,1012.0,5,"Middle development, no standout gap",0.6592939526135492,6,7.667615402264461,0.5522642106112389,-0.14309555635429233,0.7153685200431228,0.12516525143997445,0.7054494220506171,-0.3402171156180949,-0.14513444291711272,0.711176776776119,0.9482862642882927,0.06378378531814977
Jammu Kashmir,Punch,1005.0,5,"Middle development, no standout gap",0.6651183483437413,6,7.143273411235852,0.4549155940999373,-0.05371598878449403,0.1253130797115679,0.16518506316962403,0.9322293498515205,0.21979957152792573,0.09548221776312171,0.7287151823321212,-1.2319256186595884,0.11848747275614394
Jammu Kashmir,Rajouri,1006.0,5,"Middle development, no standout gap",0.6312659493581732,5,6.903254024099181,0.4648723330450106,-0.04667267719293751,0.12427991468170937,-0.023125838559206417,0.8117513993424642,-0.12222412202115396,-0.2767977204783583,0.5017673866492498,-1.2965509417834074,-0.09185698324232365
Jammu Kashmir,Ramban,1017.0,4,"Middle development, weak schooling",0.6123478602808035,4,7.859885808527247,-0.13409897512045713,-0.8687750891351224,-0.33467281558100725,0.1413620279875625,0.9752442851235678,0.3456109263750046,-0.468084188445203,0.6096474350070936,-2.0684805536796365,-0.05780829407312282
Jammu Kashmir,Reasi,1020.0,4,"Middle development, weak schooling",0.5946484721103774,3,8.154861029195999,0.14451389649703736,-0.48726299756239483,-0.04514720064504202,-0.4781922125074047,0.9164623768119724,0.23054842594937655,-0.6683599456198522,0.5007425310791095,-1.3914139786594204,-0.20284567491406474
Jammu Kashmir,Samba,1022.0,5,"Middle development, no standout gap",0.6480853208768629,6,5.256279856765405,0.3953057948464695,0.46039017700218476,0.7253801067867092,0.28031803325975857,0.38352317028458066,-0.10311729843350681,-0.12211972848642395,0.2117234432689537,0.3371951625773996,0.06364424525777579
Jammu Kashmir,Shupiyan,1013.0,5,"Middle development, no standout gap",0.6974771003573876,7,7.404187822443306,0.8148603801735107,0.10863251700810658,0.5946015144042482,0.09268428657044296,1.0991132237539827,0.11617066038127162,0.2646486623201249,0.5589529514090635,0.8421353207874948,0.07467681307773448
Jammu Kashmir,Srinagar,1010.0,5,"Middle development, no standout gap",0.7063140947199467,7,7.483512764806315,0.718006777219654,0.07765072592374134,1.275413524932213,0.07267549987365646,0.9465418612941351,0.2401339426863851,0.21068531500735876,0.8282531961148595,0.8097211961615618,0.4196423699124242
Jammu Kashmir,Udhampur,1019.0,5,"Middle development, no standout gap",0.607742250818872,4,6.199599093859448,0.08984081966915819,-0.1265453056974816,0.3668592533834654,-0.19969227574367096,0.49968516337387114,-0.16304150680743357,-0.1361770245048551,0.08645955648167991,-1.1471701159965966,0.3278171924662717
Jharkhand,Bokaro,20010.0,6,"Low development, weak clean energy and weak civil registration",0.5508386668623246,1,6.373063061636058,-0.0745276408926663,-0.07700305293230145,-0.11486770298133131,-0.3530626730685371,-0.09900528812289093,-0.20512679063302153,-0.5896063951445938,-0.07365769424417438,-0.7234071588576867,-0.07598290669081684
Jharkhand,Chatra,20002.0,6,"Low development, weak clean energy and weak civil registration",0.5063817365684526,0,4.85052948617357,-0.08689195612640656,-0.9901997293894903,-1.293641571585118,-0.6469228276894615,0.23527620274457728,-0.3792143678575038,-1.0479611766856214,-0.46818986145318214,-1.4886377603589613,-0.30322505391521243
Jharkhand,Deoghar,20005.0,6,"Low development, weak clean energy and weak civil registration",0.462601006745168,0,7.489589056849353,-1.0912709940397753,-1.2435577746464934,-0.8067325735455043,-0.7428098639097767,0.43036887404140256,-0.3482390066162389,-0.8970325084564199,-0.11800920137129398,-1.2572162884562155,-0.9026904345729857
Jharkhand,Dhanbad,20009.0,6,"Low development, weak clean energy and weak civil registration",0.5316050793444621,1,5.275316478866884,-0.3192301328281987,-0.1109424050168368,-0.17283035206931202,-0.5052142493810172,0.14763875685989894,-0.4253400595772296,-0.6439174534640523,-0.021859177188206583,-0.4570078913774348,-0.4039477730691069
Jharkhand,Dumka,20017.0,6,"Low development, weak clean energy and weak civil registration",0.5125131045123854,0,5.278093368729603,0.10699549361871731,-1.1779864427054703,-1.208403323144048,-0.5017803442906678,0.35449501381438997,-0.23184922493251492,-0.64575368133312,-0.888362108125719,-1.150187343734619,-0.8866505720086622
Jharkhand,Garhwa,20001.0,6,"Low development, weak clean energy and weak civil registration",0.5127357461516312,0,4.71988387380104,0.03276348871718153,-0.7673917509682672,-2.0621471444023536,-0.38075335031035046,-0.04611590956394888,-0.08500436009411871,-0.861387741185114,-0.08164929557181155,-0.7119826228134682,-0.7574110158823644
Jharkhand,Giridih,20004.0,6,"Low development, weak clean energy and weak civil registration",0.5067539041017933,0,4.367954880885728,-0.23860756259180987,-0.8436738653868283,-0.5137671293080601,-0.6502278907534063,0.12429999620154897,-0.2542552026609149,-0.8801496371233267,0.015850062140495114,-0.833084663417728,-0.6103845278527461
Jharkhand,Godda,20006.0,6,"Low development, weak clean energy and weak civil registration",0.5107224686960662,0,4.818544766359455,-0.32083093082481323,-1.4673829368160782,-1.1390434256765736,-0.09104577612936358,-0.02783206034707555,-0.20219087202615513,-0.7944491795110932,-0.11549631681654643,-0.7513318323167089,-0.568214401124869
Jharkhand,Gumla,20021.0,4,"Middle development, weak schooling",0.5889571828866778,3,7.000145468367848,0.686859253128773,-0.7734467325540892,-1.682894070168456,0.3993383687004869,0.41510120297455333,-0.24738381472362317,-0.46409876207714373,-1.4432663218418895,-1.91560631518789,-0.33676419698877363
Jharkhand,Hazaribagh,20015.0,6,"Low development, weak clean energy and weak civil registration",0.5290502917949998,1,5.364631498276103,0.08627834302987239,-0.3257568024258894,-0.21734563924361033,-0.4189922185771017,-0.04761091070933849,-0.17501116771515957,-0.6701699986674584,-0.1343615335502959,-1.0890222849614295,-0.7332424785310547
Jharkhand,Jamtara,20018.0,6,"Low development, weak clean energy and weak civil registration",0.5375374071573068,1,5.487647907489545,0.0017848603124748573,-0.9364094922491193,-1.2836340389729126,-0.27243744420779625,0.21345300164390194,-0.22251570740580714,-0.7963910753225051,-0.4290802707198424,-0.7271180538667187,-0.31603732824547587
Jharkhand,Khunti,20020.0,6,"Low development, weak clean energy and weak civil registration",0.5511237895829644,2,7.9653399188178575,-0.0689911972108045,-0.8960070229182945,-1.2322147684073659,-0.015204565934088388,0.5600787040909104,-0.10210818427675644,-0.8169096833299506,-1.7395990278931992,-2.141121889029609,-0.0035777647875807617
Jharkhand,Kodarma,20003.0,6,"Low development, weak clean energy and weak civil registration",0.550768549203547,1,6.222392235931847,0.1568740094463138,-0.5021375794665917,-0.37090656599091504,-0.15776445406280917,-0.023571281419482427,-0.1557809650728351,-0.5368122824061233,0.26155100739339615,-1.243718822603385,-0.56065080024797
Jharkhand,Latehar,20014.0,6,"Low development, weak clean energy and weak civil registration",0.5596472793810376,2,6.896284900111728,0.34724475964722673,-1.1362061447683944,-1.796420812335561,0.1309776199555957,0.3609655340830184,-0.449791165407784,-0.41839430296030183,-1.043261300309306,-1.6240821196825426,-0.3115019595073459
Jharkhand,Lohardaga,20011.0,4,"Middle development, weak schooling",0.6165784713759043,4,5.258111775707403,0.7740211405757337,-0.5576045889991821,-0.15453722856133367,0.18553646705390361,0.3574202929579075,0.013285313367218813,-0.430573978665371,-0.700919670103872,-1.098388447373086,-0.08487362591491422
Jharkhand,Pakur,20008.0,6,"Low development, weak clean energy and weak civil registration",0.478393435909428,0,6.2202656676946475,-0.07315782098406437,-1.7667950367757421,-1.4144166854867564,-0.48116557373729135,-0.2160158165782198,-0.2613843794384867,-0.5829207265707412,-0.3628999783030504,-1.5087161993655704,-0.9291902053446325
Jharkhand,Palamu,20013.0,6,"Low development, weak clean energy and weak civil registration",0.5525409638784444,2,5.151268656980585,0.2068120190016773,-0.55367974215678,-0.7432394403080373,-0.31038255814849386,0.1473886149828152,-0.14433355184691468,-0.2048734998046877,-0.2576450076363598,-0.8396470443932492,-0.5655992472088422
Jharkhand,Pashchimi Singhbhum,20023.0,6,"Low development, weak clean energy and weak civil registration",0.5194224895418925,1,8.209208652942156,0.3047238763191085,-1.1540687884468968,-2.4579470756395088,-0.36519204962704965,0.41572881284711843,-0.43539515773068205,-0.9683057410366095,-2.1570028291518137,-2.1010790122553584,-0.1268216843829258
Jharkhand,Purbi Singhbhum,20012.0,5,"Middle development, no standout gap",0.616579225856088,4,5.179052440336392,0.5347973247955972,0.2308082860815912,-0.08865364757777379,0.13074450412878486,-0.0952398591317765,-0.17330317544264953,-0.2511245188172598,-0.015089123506239449,-0.3161815234900952,0.18440240928219498
Jharkhand,Ramgarh,20016.0,4,"Middle development, weak schooling",0.5745180989667685,2,6.13530148267367,0.33617062259945435,-0.25097172808055546,-0.2677236365165346,-0.12673000676376506,0.10085889056293373,-0.08753393914001016,-0.6656231302156367,-0.4610489502839409,-1.3262316176840259,-0.026572517965835152
Jharkhand,Ranchi,20019.0,4,"Middle development, weak schooling",0.5981788579122136,3,5.423602794620348,-0.13417329262670336,0.2756432619082046,0.34822174153220037,0.08081640362549619,0.2207542380055369,0.03195788955285813,-0.489407913134473,-0.3869291670526027,-0.2781493158180522,0.10764239533309031
Jharkhand,Sahibganj,20007.0,6,"Low development, weak clean energy and weak civil registration",0.4915194029001076,0,5.720172750441411,-0.30506174464732866,-1.4087850731124074,-1.4161426813345694,-0.3732669529898531,0.21840364615993224,-0.4276123547659428,-0.6294522009187736,-0.34005889357599894,-1.3604825976362167,-0.9328830090494767
Jharkhand,Saraikela-Kharsawan,,4,"Middle development, weak schooling",0.616462481401611,4,5.437120631779309,0.6362031170917556,-0.572939559581107,-0.8947380911270063,0.24091430554200258,0.19379784744077475,-0.0908380314366344,-0.24487309385321063,-0.6403652291121391,-0.8898306037348274,0.3038990169766397
Jharkhand,Simdega,20022.0,6,"Low development, weak clean energy and weak civil registration",0.5447764826530025,1,8.681532313431527,0.2410239465537414,-0.6516807079136236,-2.3530422044486996,-0.0916332512482219,0.09947941657190658,-0.19588013783574043,-0.714425104860758,-1.5222463905428234,-1.6900430368158164,0.018601924357647737
Karnataka,Bagalkot,29002.0,4,"Middle development, weak schooling",0.5887594565885141,3,5.495123023160064,0.026399007071494975,-0.3468697638008978,0.2771358482169145,0.1337331571898214,0.26261245695114316,-0.6166474628579621,-0.09218613503879632,0.3971047111264955,-0.3992141720657967,-0.2546052618338752
Karnataka,Bangalore,29018.0,2,"High development, strong clean energy",0.6300811667553162,5,7.349536229220062,-0.31988363594724384,1.4314303974220994,1.1056339129994106,0.33952836113341467,-1.1383738648965525,0.14191700205275648,0.685425360538868,0.721907646302161,0.9796712020979449,1.0830937973020434
Karnataka,Bangalore Rural,29029.0,2,"High development, strong clean energy",0.6815763663272233,7,5.388737288826304,0.7683190934481782,0.6645833740391116,1.0794117493330906,0.3672957031693039,-0.5760757816337214,0.147194486208586,0.7282147515695993,0.41163637597192404,0.8434005820861287,0.9737264961762018
Karnataka,Belgaum,29001.0,5,"Middle development, no standout gap",0.6363872598128987,5,4.579618592049844,0.21421031032798693,0.40187346353417935,0.6781016046033583,0.0569210616444852,0.2611148696457152,0.1116598449476115,0.10939657326390957,0.6371366597490693,-0.11567284043229548,0.17922562112921409
Karnataka,Bellary,29011.0,5,"Middle development, no standout gap",0.6190115409469475,5,6.516865063948516,0.09683771327247086,0.029809357444472356,0.682931149672128,-0.22992693832209735,0.38362428449159613,-0.37545283914075095,0.4551398101293804,0.5764052341232389,-0.22420312093487907,0.19588496655681603
Karnataka,Bidar,29004.0,4,"Middle development, weak schooling",0.6136199347128892,4,4.621992821575498,-0.2585023410329213,-0.11373295494011779,0.44311097184804177,0.1200940520220629,0.2392982651261177,0.06062770991846813,-0.0346828226441076,0.46659913918947904,-0.23425891461533643,0.39633143248421837
Karnataka,Bijapur,29003.0,7,"Middle development, weak women's agency",0.574116659112425,2,5.069416518558443,-0.30902864453455625,-0.007101285315193107,0.20293829741790653,-0.1843806468529413,0.19157843320035411,0.2310900639637075,-0.13456517958910094,0.3612117184927651,-1.0399528013230026,-0.26743190226175784
Karnataka,Chamarajanagar,29024.0,2,"High development, strong clean energy",0.6631766507698592,6,5.619297608617559,0.46623258834493436,0.04193787252980661,0.9237844925260709,0.39496287927440743,-0.6267826152859968,0.3062261820696795,0.49777441296116587,0.6547051788443697,0.48662772889677414,1.1247516414500809
Karnataka,Chikkaballapura,29028.0,2,"High development, strong clean energy",0.6497969279950385,6,5.899471906770727,0.09037288405559075,0.11883707802618135,1.0770010309300888,0.27314058788747597,-0.3935987002281007,0.0834162886015185,0.6316673324697694,0.5137617453488037,0.7181486458624382,0.9781664337449556
Karnataka,Chikmagalur,29016.0,2,"High development, strong clean energy",0.6499623524725815,6,4.601075723727329,0.6452733261934842,0.4018553675611515,0.7892135742360802,0.19082084449798814,-0.6362963071045546,0.21556705279099253,0.3566325949204703,0.21106208996074588,0.8317068232052505,0.8581113846051421
Karnataka,Chitradurga,29012.0,2,"High development, strong clean energy",0.656190652951112,6,5.901251867957099,0.7479329466732422,0.5957765108912312,0.8827293053101591,0.19797691554027524,-0.6301465608872266,0.3541353394107592,0.5408211975601859,0.08768559866479428,-0.06906758268252408,0.8746146715748575
Karnataka,Dakshina Kannada,29021.0,2,"High development, strong clean energy",0.6577802952461034,6,4.831204525104254,0.5119454081884917,1.056790963510104,0.9117146839855317,0.23988430172349764,-0.6328385304712094,0.18063608850897647,0.7189142705241722,0.9219798376150433,0.5649017034689047,0.4289003882567138
Karnataka,Davanagere,29013.0,2,"High development, strong clean energy",0.5585972364013564,2,5.570176851365961,0.02897595660858892,0.403193162049292,0.7308943744106675,-0.4594565037902853,-0.4173898081569887,-0.0595437510916037,-0.1021304775404387,0.46852424455378006,0.6248718336542818,-0.46774167880625095
Karnataka,Dharwad,29008.0,2,"High development, strong clean energy",0.6487172414165195,6,4.723457077016067,0.28737692011695415,0.4173215118620012,0.8033618752304813,0.3311372318217563,-0.2264841558698749,0.293656021028503,0.6175017251770183,0.409144559554002,-0.10581997287988443,0.3919125550071295
Karnataka,Gadag,29007.0,7,"Middle development, weak women's agency",0.577983474830983,3,6.557142576298676,-0.18461781428053908,0.17919103728398614,0.2346909452337126,-0.10054856679843972,-0.023446010471722546,-0.7183866017826812,0.315943411462069,0.4343367713931201,-0.48893127486040466,-0.003559416874683442
Karnataka,Gulbarga,29025.0,7,"Middle development, weak women's agency",0.5829106810601363,3,5.313584669268606,-0.05664927061720085,-0.048737713308283706,0.3768627318642877,-0.155196654781161,0.31625122187777116,0.03328334659224241,0.018860503424146507,0.3446356649746698,-1.331916791417673,-0.3459110289148601
Karnataka,Hassan,29020.0,2,"High development, strong clean energy",0.6633537371246797,6,5.925073667567816,0.817599522011738,0.35648987532542664,0.9362108518040401,0.20879475267237865,-0.7951635958783674,0.34000672697696266,0.5481363769927647,0.2380295041547806,0.7440998345757682,1.1220196601789787
