child_health_immunisation,education,energy,maternal_health,ncd,nutrition,population_household,tobacco_alcohol,wash,women_empowerment
0.3493370271018618,0.539350086910412,0.9007530017571498,0.5900986041237869,0.506024520377946,0.5430078925831944,0.5975487085152391,0.7075308356374775,0.5747288620901727,0.5992110421716743
0.45386337865639786,0.3712289591739233,0.5490925702753919,0.521622566949124,0.5087216174676467,0.6915598307324186,0.49440579430999315,0.37361590975588477,0.5628522751662773,0.6488709095742392
0.6171825511912818,0.3977894028806005,0.3621637715447534,0.5651721415130252,0.5973622060208198,0.5355435302463533,0.5477710604363,0.6177983103389308,0.2440000918171955,0.6149353547978749
0.4745381120285614,0.3423120191599443,0.5370594144102332,0.6067847103546301,0.5701460106898854,0.6169206316426713,0.5732136935215667,0.49038152770390275,0.6319596811762085,0.5797766029223054
0.6193575935859044,0.5279915900395367,0.5693761811056194,0.6300616914947326,0.5735212678692293,0.629946973388154,0.5915260127165469,0.4209064034069445,0.5741981111914198,0.6305860019703318
0.6637980094523162,0.4666102471045225,0.3878168632181339,0.6596729803162431,0.5027993641056,0.6457331324765825,0.5182120323972731,0.2841368793401463,0.7157910694495734,0.5974612384323024
0.5905239749128351,0.35285697736462646,0.40457616947046227,0.6251458137733137,0.535482850080516,0.5857456748021447,0.6199865049003588,0.619696309091209,0.6410086549421307,0.6154872031698724
0.3713947835362922,0.38008284184295466,0.5231229233522567,0.6011019435311122,0.5062180682753787,0.5994312886063111,0.5839670602489361,0.6962753423879605,0.6895599354064309,0.4946995288840724
0.5867140468678473,0.4961451009524591,0.6006655787744257,0.556217004840116,0.4165106106085796,0.5154766741355705,0.5889740875458331,0.7480902015224382,0.7466825138277757,0.5456272397960374
0.6546789509316924,0.5494937163451732,0.6197899620674832,0.6823167973038188,0.43703246384222916,0.6431188796969208,0.5681533588699631,0.42161115389953746,0.7780932888629273,0.6164265118542366
0.5804755741427887,0.34297194903793493,0.4231837601191372,0.5634704678628892,0.5085014870791609,0.5357034769053879,0.7263006162565189,0.5614464225242299,0.5787501808617888,0.6859160969095086
0.5571803847632701,0.23408074191034073,0.12599906817597686,0.590270050567361,0.6267372307279814,0.5993919156995474,0.5090733354043936,0.7410004919907263,0.658133559159595,0.5710616665625363
0.623701476504879,0.30199421896523876,0.5636102291674996,0.58711681530066,0.4737168484779337,0.613844257509953,0.5567334393057475,0.43862663410522845,0.7028269270917857,0.5893853467105553
0.37119427389171056,0.27843717729386674,0.5187870277978687,0.5589132312206899,0.4862095993769127,0.5474916715909529,0.6837465184619581,0.5573857314492501,0.5842992569979841,0.4687422115759558
0.3959159276956127,0.31473927003389357,0.40551740638964495,0.5834486737142947,0.5793829171665066,0.6916847261516942,0.514508237502103,0.3176377324668356,0.3215554773032845,0.6656169048309848
0.41796882776725347,0.08721778027360927,0.42472170552791433,0.4049669941312221,0.5776064339888473,0.4882316379591987,0.1895413414819537,0.7488294833549322,0.5,0.24668733054385053
0.6663100086469043,0.30978730805917903,0.5341535752395768,0.5565886851560519,0.6083230351998961,0.48103189515409633,0.24256719750010025,0.7366630897048716,0.5538438335805882,0.4790224682484923
0.7310251653077438,0.349085886161857,0.597006307554844,0.5652930132516177,0.5858942667059163,0.49462899258984283,0.292398298878813,0.7390528970673351,0.5846645111722901,0.5853934718573555
0.6982521129033474,0.27838312163845036,0.5246328955812003,0.5181243862805284,0.5151225623953738,0.42759494051658997,0.30603532120412963,0.7641451044374346,0.4686928073322641,0.47324505920040466
0.5216395083742233,0.3962280992115388,0.6000044950950827,0.4935016828346325,0.5861427496551236,0.412932402509135,0.3604061855718091,0.7727662176745894,0.6946271547638682,0.3599954167335907
0.5675287378059672,0.3644825331503074,0.5850561756659896,0.47130772955317524,0.5892869603116073,0.3702748391338531,0.2281515310275413,0.7589453930474154,0.6709207845511317,0.4559900134799354
