PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18
3.398191315379566,-0.6277796634686877,2.3387069033943377,1.1927439364054329,2.6061240960020924,1.909559816799065,-1.6709097469734082,-1.2863237222207689,-1.1789211781259707,-1.3258848078545957,2.6266772384069608,0.35418347607017986,0.6083743418580272,-0.1306587944720191,-0.07171688266580856,2.712056885842871,0.5953807709397534,-1.2957920840949189
2.8084814150936364,-0.002585162485652357,-3.614623550557573,3.362752022809844,-0.3779182529321025,2.3214024964477713,-1.337159100728584,-1.2769273433459374,-0.4859520094730155,0.6307308711176977,0.934273885459496,0.19988423300897884,0.08004775636209323,0.2826915384613992,0.1243722470814378,0.6640396934999786,0.5752963025494048,-0.9696031228437307
3.4242015094237006,-0.8498841774867435,1.9679073369132396,1.4704708652116918,2.820136385129486,0.8984073403724178,-0.9284373769069502,-0.48155736112973696,-0.7549521892502451,-0.43369442317827295,1.031586391565487,-0.18055983508725038,-0.6513373661870087,0.5429014763170871,0.7088963905186775,1.908034339792257,-0.01951575948248837,-0.9952431648125426
5.800390640591599,-1.0442165051895869,0.6043782963399548,2.4117367288886866,3.406826482731124,2.509095811292369,-0.05424992177499576,0.6744454692875324,-0.02318657479506177,-0.7633710187274485,0.968285619374751,0.1280380244361832,0.8780123963892539,-0.10178761549142439,-2.027914539244045,0.6512950067074504,0.5356698975220829,-1.5218039449082474
1.7635355661812029,0.6106849857989294,0.06631753704081148,2.8202970944943226,1.4608914245575113,1.0846281825410522,-1.0903438830104382,-0.7200666227018835,-0.1480872487177143,0.023444279053824166,-0.5604483723357122,-3.375775853399958,0.5191944072284218,-1.0808552943779035,0.8594594578425916,0.34357405467256835,0.05479838502705454,0.10468452869339631
2.1063832035766823,0.32460379818262675,-1.3606356640664878,2.4031256615242036,0.07871523596981167,1.3878225868150236,-0.6248418298720209,-1.0238413010597573,0.29498596880396954,-0.0058598763638476326,0.7026560650926797,-0.6259021460953393,-0.26910406360200445,0.020547498740418488,1.2645039519165253,1.997691383348471,-0.28289419366778806,-0.8908467974098438
4.99900444650962,-1.1459181320195928,1.8244777876215523,0.7439074425585865,3.1336161769736512,1.0784347906099085,-1.8511564180559494,-0.5185538927155197,-0.46933235404865464,-1.1241515660758563,2.5855243516499713,-0.04822896211912648,-1.4278538237501572,0.6783091708924934,0.3927151210528201,3.0061379674967332,0.1252472089714983,-2.1689912979598183
1.6037624736154787,1.7249134241315276,-2.6035498843604277,4.368036918954268,0.9057868862694646,0.1653380332435472,-1.1777661803842376,-0.3780816451140357,-1.8816063014047473,-0.7549922509741441,-0.47070888397046645,-1.9918815535552534,0.12199388686569365,-1.8102613735737036,1.0627202138748402,1.166837156193409,-0.5010610676188676,-0.15030981515642447
5.77232385781349,0.25761359252165605,0.22073741533765592,1.7689429024445842,0.27781601611858275,0.7902959014279453,-0.42435021721870936,-1.8421557745117338,0.5399708969165836,1.2513966099004121,1.004001212100536,0.5504853356583397,-0.8584742002383928,1.752814428641084,0.13868984607375026,2.7914780981285747,-0.5612363737134943,-3.1374565503634178
-1.3498542956668185,0.6279835934584224,0.7038942955470675,3.082595561369707,1.4282005159130058,0.6930141144726125,-0.20024548217940946,-0.26812813891478887,-0.5116142180207441,-0.6953585083996711,-0.2830585521884928,-3.553353425958833,0.043091005071634776,-0.989123084273947,1.1658398929880809,0.21291416202386268,-0.648822577416145,-0.17034012782058253
2.6797061702041303,-1.6643736564957923,-2.6728731362155225,2.5073191292475685,3.0202767606932084,2.552195733516818,-3.4207163458220258,-1.0872177238495555,-1.3067703375226494,-0.14249170794690547,0.37661424037766894,-1.566134843885205,-0.42519752642839304,-1.7668502903925696,-0.24555756028141243,-1.0918006441255304,1.2152392701135866,0.6713055595706485
2.3575036872014374,2.12981483786731,0.25065560033050016,1.9834980422586417,2.091547602111432,0.5263334996140447,-1.775383955942878,-1.049522013744303,-0.6122042892874403,-0.3332596711463263,1.573455002653246,0.01266923737013566,0.024178709757288995,-0.6423771049526246,-0.07782241564360522,2.2820614230965472,0.4754601126692232,-1.105576532670539
1.0078022487177665,0.3124829721724175,-0.4141340030479925,2.29791286102206,0.5933338166103319,1.2818856952752322,-1.4996112071529426,0.12994826206533416,0.49347476451893374,-0.21473465526113228,0.10681635341355462,-1.106602665464744,0.15777265503977156,-1.3727756638144823,-0.35644350861278723,0.4004201420005344,0.5839013787507032,-0.895356797542189
3.315774698550528,0.3054867776600506,0.034474875292932514,3.3313760593763946,1.0339371363342793,2.4114909365363872,0.13177807011730525,-1.0354809463105803,1.0153306913194122,-0.5138618724813165,2.024322766063349,0.5003524904373385,1.1636897922283669,-1.2939927894500487,-2.1542658433736563,-0.2008886790490267,-0.02703697527954661,-1.4880294877984153
3.1263526512542437,-4.366165012189391,0.7659491554316324,-0.13557175894224222,1.186787725532093,4.530053481968095,-1.561859006115851,-2.0312117321079413,-0.08977199797557443,-0.07938694883395844,1.7718494742545219,-0.5223354487998826,0.1297932429065731,0.3201414438288945,-0.5094581545876607,2.263301421328056,0.2957586600900786,-1.6936351006750612
-1.399695650125855,-2.1511796527399767,0.6546754034217943,1.9558823779487287,0.5638947385273915,0.7735831982942187,-1.8857583636555093,-1.1049087626825782,0.7451407837140083,-0.8278156514054026,1.4536002133509565,-1.1059922605554842,-0.9900386952478952,-1.7035304344470734,-0.9548220532324457,0.7193079911733434,0.07318101664157067,-1.5137249782144644
2.100199276282792,-3.9130835814742917,2.270367951316887,1.4114107604212311,2.483790905477074,-0.17472920286390978,-0.7581882719833305,0.45992581732088217,0.13118033663905407,-2.1774878098431345,1.1098401516587237,-1.559033226362685,-1.1335704335961372,0.6809626778694314,-0.5460460064451098,1.5351821118773155,-0.5657205885429576,-1.5236694546703176
-0.606569454878502,-3.741492639947328,2.7814285904421068,-1.0856331711922849,3.9310930165116953,1.8450957303344462,-2.2298905954851396,-2.813105787864926,-0.9756120294222037,-0.3134722903391179,-0.08029894768218868,-3.5115225770535243,-0.08837013648010916,-1.0019236599098555,-1.271576474081088,1.4397272637508824,-0.7325826196412346,-0.06774361515650458
3.5145200612824308,-3.0396884322649265,-2.1957279530713585,2.9068923921320597,1.5622708644705823,1.832457448989376,-1.9508015597311412,-2.209637962966718,-1.669900163676042,-0.24797360122303577,0.0121033521638027,-1.879668340202364,-0.5543321937031923,0.09279781644193841,0.221254136806293,0.5786640802004682,0.12843756255360908,-0.0028104849749545874
