PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30
1.5166441790784098,-1.2015079460895493,-0.8971516162957933,3.845127008399871,0.3274089358975095,1.6487981567646983,-0.8722660967098422,-0.4921638995760107,-0.11524817795845477,-1.910619224841762,1.2290842722606738,-0.03356062325478191,0.44472189015804997,-0.5921051261071857,0.3679197686062902,1.7571729130956673,0.5131189733297943,0.09169317147252146,0.2395134612595327,1.0168257311387758,-0.37493095336060056,0.01691038240608475,0.17807761883110704,0.8951697606653871,-0.5693031312635827,0.38923166086224686,0.737072761277483,0.22152806084119367,0.9628097291861822,0.14581302333847987
3.398191315379566,-0.6277796634686877,2.3387069033943377,1.1927439364054329,2.6061240960020924,1.909559816799065,-1.6709097469734082,-1.2863237222207689,-1.1789211781259707,-1.3258848078545957,2.6266772384069608,0.35418347607017986,0.6083743418580272,-0.1306587944720191,-0.07171688266580856,2.712056885842871,0.5953807709397534,-1.2957920840949189,-0.184508093681166,1.2753727908752284,0.21599969439008343,-0.07344295699995956,0.3717754437387089,-0.06049653895900011,-0.030500843376561962,-0.10987180620204959,0.9937057999010377,1.0651908765999856,1.0824567088339094,0.5209798058602836
2.8084814150936364,-0.002585162485652357,-3.614623550557573,3.362752022809844,-0.3779182529321025,2.3214024964477713,-1.337159100728584,-1.2769273433459374,-0.4859520094730155,0.6307308711176977,0.934273885459496,0.19988423300897884,0.08004775636209323,0.2826915384613992,0.1243722470814378,0.6640396934999786,0.5752963025494048,-0.9696031228437307,-0.680481071472564,1.2844294868188102,0.2690867436578528,-0.12538123231064696,-0.2587510464457806,0.003109601728048945,0.1297902790434005,0.08476408882209555,0.5387954808230003,0.11290262645707956,-0.9960328957425871,0.29168437990388635
3.4242015094237006,-0.8498841774867435,1.9679073369132396,1.4704708652116918,2.820136385129486,0.8984073403724178,-0.9284373769069502,-0.48155736112973696,-0.7549521892502451,-0.43369442317827295,1.031586391565487,-0.18055983508725038,-0.6513373661870087,0.5429014763170871,0.7088963905186775,1.908034339792257,-0.01951575948248837,-0.9952431648125426,0.06394199081326167,0.020547446408045046,-0.7044081541320347,0.6622699643499215,0.961824346917539,-0.40698409199823465,-0.15637049143235324,0.843334657741293,-0.4385284262455745,0.07980012890580142,0.3168991484079997,-0.4480498126785991
5.800390640591599,-1.0442165051895869,0.6043782963399548,2.4117367288886866,3.406826482731124,2.509095811292369,-0.05424992177499576,0.6744454692875324,-0.02318657479506177,-0.7633710187274485,0.968285619374751,0.1280380244361832,0.8780123963892539,-0.10178761549142439,-2.027914539244045,0.6512950067074504,0.5356698975220829,-1.5218039449082474,-2.3433335590126383,1.6734952215856862,-1.1123229190032722,-0.8317553967328826,0.43460257504841243,0.7292442099318819,0.9519292784434124,-0.6183031510284125,0.20190016431255353,-0.26843504205215857,-2.762080278444279,-0.08419951609273714
1.7635355661812029,0.6106849857989294,0.06631753704081148,2.8202970944943226,1.4608914245575113,1.0846281825410522,-1.0903438830104382,-0.7200666227018835,-0.1480872487177143,0.023444279053824166,-0.5604483723357122,-3.375775853399958,0.5191944072284218,-1.0808552943779035,0.8594594578425916,0.34357405467256835,0.05479838502705454,0.10468452869339631,-0.5367094921224616,1.4504737442625255,0.7972740440312273,0.9476574933878142,-1.6198437881808319,0.40355751122632844,0.3385259543329929,-0.8905155556908391,0.21520185902461048,0.22630148227760796,1.099500114595797,0.5183417341115716
2.1063832035766823,0.32460379818262675,-1.3606356640664878,2.4031256615242036,0.07871523596981167,1.3878225868150236,-0.6248418298720209,-1.0238413010597573,0.29498596880396954,-0.0058598763638476326,0.7026560650926797,-0.6259021460953393,-0.26910406360200445,0.020547498740418488,1.2645039519165253,1.997691383348471,-0.28289419366778806,-0.8908467974098438,-0.33815768381123096,0.6833743782529805,-1.098173133955329,0.27518489956046455,0.07503400908155955,0.18427311533787952,-0.5895605600542885,1.0675071758274075,0.642405727011446,-0.27545986883955276,0.8068048265557092,0.2084534359261635
4.99900444650962,-1.1459181320195928,1.8244777876215523,0.7439074425585865,3.1336161769736512,1.0784347906099085,-1.8511564180559494,-0.5185538927155197,-0.46933235404865464,-1.1241515660758563,2.5855243516499713,-0.04822896211912648,-1.4278538237501572,0.6783091708924934,0.3927151210528201,3.0061379674967332,0.1252472089714983,-2.1689912979598183,-0.5304365406116267,0.5351536131747642,-0.698460297879977,-0.5397095569973509,0.3796671911862435,-0.3212182749022954,0.20894167015491671,0.1853025812199857,-0.05142457989662599,1.1849245902909615,1.5930513765059842,0.20361398966119518
1.6037624736154787,1.7249134241315276,-2.6035498843604277,4.368036918954268,0.9057868862694646,0.1653380332435472,-1.1777661803842376,-0.3780816451140357,-1.8816063014047473,-0.7549922509741441,-0.47070888397046645,-1.9918815535552534,0.12199388686569365,-1.8102613735737036,1.0627202138748402,1.166837156193409,-0.5010610676188676,-0.15030981515642447,-1.4040832326342738,-1.0742867716866205,-0.16428528859949723,1.0014552995146322,-0.6855000218594302,1.481196016064024,0.15088175033723802,-0.8993622361536494,-0.41863986796255775,-0.24334381683794876,0.5480586856292264,-0.4014274848674722
5.77232385781349,0.25761359252165605,0.22073741533765592,1.7689429024445842,0.27781601611858275,0.7902959014279453,-0.42435021721870936,-1.8421557745117338,0.5399708969165836,1.2513966099004121,1.004001212100536,0.5504853356583397,-0.8584742002383928,1.752814428641084,0.13868984607375026,2.7914780981285747,-0.5612363737134943,-3.1374565503634178,0.6328526283175264,1.5616495272473434,-0.051353866984654155,0.5122401882717044,1.095002376317206,0.37299167164916147,-0.14181732494574703,0.37590453878683266,0.3795983678223093,-0.9986460909070869,-0.030702217508747628,0.6818838574127501
-1.3498542956668185,0.6279835934584224,0.7038942955470675,3.082595561369707,1.4282005159130058,0.6930141144726125,-0.20024548217940946,-0.26812813891478887,-0.5116142180207441,-0.6953585083996711,-0.2830585521884928,-3.553353425958833,0.043091005071634776,-0.989123084273947,1.1658398929880809,0.21291416202386268,-0.648822577416145,-0.17034012782058253,-1.173233103772817,0.6654783559408534,0.9695538093763375,1.0526996676419176,-1.5375063595712395,1.2800294822301537,-0.04639770733391744,-0.7482540496682433,0.7729463186370557,-0.23419051878180536,0.6300071394576444,-0.1453582692180444
2.6797061702041303,-1.6643736564957923,-2.6728731362155225,2.5073191292475685,3.0202767606932084,2.552195733516818,-3.4207163458220258,-1.0872177238495555,-1.3067703375226494,-0.14249170794690547,0.37661424037766894,-1.566134843885205,-0.42519752642839304,-1.7668502903925696,-0.24555756028141243,-1.0918006441255304,1.2152392701135866,0.6713055595706485,-1.511832775946227,0.026302510989273477,-1.5364933662907518,-1.5520294974448563,-0.46215647616189587,1.1221802662730762,1.4911077169627205,0.1850448065087679,1.110539409407411,-0.37489338069600936,-0.22834401964014894,-0.030004486143928394
